Date,Returns
2010-10-06,-8.562597454464527e-05
2010-10-07,-0.0012073951683344575
2010-10-08,0.005609120466104622
2010-10-11,0.000943848720709406
2010-10-12,0.0030859532058025163
2010-10-13,0.007777346077932901
2010-10-14,-0.0039011747604393854
2010-10-15,0.0020432856578027625
2010-10-18,0.004928111920039946
2010-10-19,-0.013104764847369443
2010-10-20,0.009766002657725537
2010-10-21,0.0022059588025404864
2010-10-22,0.0018621204954258896
2010-10-25,0.002957672295517799
2010-10-26,0.00016850903776033377
2010-10-27,-0.0028641710032260015
2010-10-28,0.00016904903080527944
2010-10-29,0.0007600010806503299
2010-11-01,0.0003380372848291735
2010-11-02,0.007930186294525798
2010-11-03,0.004018068296702371
2010-11-04,0.019257760096721643
2010-11-05,0.003762200169652674
2010-11-08,-0.0018739273545661517
2010-11-09,-0.0071844975846026005
2010-11-10,0.004029888262599979
2010-11-11,-0.003767783750187159
2010-11-12,-0.011838341338746061
2010-11-15,-0.0014142449544445324
2010-11-16,-0.015579309589570434
2010-11-17,0.0005079220270318707
2010-11-18,0.014718371524267582
2010-11-19,0.0027505698376757426
2010-11-22,-0.0008310761484635609
2010-11-23,-0.014477127602152917
2010-11-24,0.01477393059956511
2010-11-26,-0.011647021557380954
2010-11-29,0.0030302729433329123
2010-11-30,-0.005622967410109703
2010-12-01,0.02126817214036225
2010-12-02,0.012808623019538778
2010-12-03,0.0026921377962183524
2010-12-06,-0.0010574353321355368
2010-12-07,0.0005703166935051573
2010-12-08,0.0036633598906241627
2010-12-09,0.003893807749425049
2010-12-10,0.005817572611830579
2010-12-13,0.0006424976415253525
2010-12-14,0.0008830776749633173
2010-12-15,-0.0045716919277140056
2010-12-16,0.0058017144006448085
2010-12-17,0.0010708755096009437
2010-12-20,0.0024136122257687465
2010-12-21,0.006340198756284776
2010-12-22,0.0031104757759892188
2010-12-23,-0.0014312377763922024
2010-12-27,0.0003981446727427951
2010-12-28,0.0014323230334385428
2010-12-29,0.0007154137969047625
2010-12-30,-0.0015878997427836161
2010-12-31,0.00023815248719460946
2011-01-03,0.010338069918554904
2011-01-04,-0.0005506026966775046
2011-01-05,0.005197310889466067
2011-01-06,-0.0019582834290596818
2011-01-07,-0.001962672228507989
2011-01-10,-0.0012582550502070466
2011-01-11,0.0035436530966281854
2011-01-12,0.009024414510197865
2011-01-13,-0.0016333129014550751
2011-01-14,0.007244965666779235
2011-01-18,0.0017014294345139014
2011-01-19,-0.009805679834979708
2011-01-20,-0.0013254418307425686
2011-01-21,0.0022641217636811817
2011-01-24,0.00568675194548196
2011-01-25,0.0005421676910264406
2011-01-26,0.0038707148447660877
2011-01-27,0.0024681014092524656
2011-01-28,-0.017462897319448945
2011-01-31,0.0075164150788271655
2011-02-01,0.016008786452740065
2011-02-02,-0.001912002116215672
2011-02-03,0.002222457773873865
2011-02-04,0.0028288421614801607
2011-02-07,0.006252298750745844
2011-02-08,0.0045465943603875125
2011-02-09,-0.002263045703532196
2011-02-10,0.0003782177262101616
2011-02-11,0.00597013893476106
2011-02-14,0.002404167771960397
2011-02-15,-0.0031480371903905846
2011-02-16,0.006315732971458932
2011-02-17,0.0029883901791867284
2011-02-18,0.0020856996730238553
2011-02-22,-0.02007000590724739
2011-02-23,-0.006144242847921255
2011-02-24,-0.0006873021236238896
2011-02-25,0.010693015166589381
2011-02-28,0.006196847345365519
2011-03-01,-0.01667340907785697
2011-03-02,0.0021390435251498197
2011-03-03,0.01722398148123583
2011-03-04,-0.00749232261554067
2011-03-07,-0.007850563287392642
2011-03-08,0.008749685735965018
2011-03-09,-0.0014329068463546646
2011-03-10,-0.018505877902936563
2011-03-11,0.00692616655032241
2011-03-14,-0.006038126914511777
2011-03-15,-0.01145688026030911
2011-03-16,-0.018512751876358813
2011-03-17,0.013235044604491986
2011-03-18,0.0036370602305511035
2011-03-21,0.015497989983823013
2011-03-22,-0.003468529308317203
2011-03-23,0.0028619320158476125
2011-03-24,0.009563200584237874
2011-03-25,0.003055832592229857
2011-03-28,-0.002437022288887203
2011-03-29,0.006718315939315822
2011-03-30,0.006901514584964463
2011-03-31,-0.0013556893314855545
2011-04-01,0.004223575138896596
2011-04-04,0.00082596363291354
2011-04-05,-0.0001500782858860905
2011-04-06,0.0031523399899329174
2011-04-07,-0.002543621150892461
2011-04-08,-0.0034504689171143132
2011-04-11,-0.0030108255733948264
2011-04-12,-0.00747426533242046
2011-04-13,-7.575961249028929e-05
2011-04-14,0.0007604401228904489
2011-04-15,0.0036484979531055117
2011-04-18,-0.011208484439033994
2011-04-19,0.005744549870349003
2011-04-20,0.013631928431998785
2011-04-21,0.0051087950942474425
2011-04-25,-0.0010467606111619343
2011-04-26,0.008605410912519762
2011-04-27,0.006528563060192782
2011-04-28,0.0032431451787104937
2011-04-29,0.0023510461577114228
2011-05-02,-0.0015387721376290964
2011-05-03,-0.0035974553832238687
2011-05-04,-0.006630550557665371
2011-05-05,-0.009048172892505257
2011-05-06,0.004415265240108601
2011-05-09,0.0038749993267959137
2011-05-10,0.008535980499014162
2011-05-11,-0.010524396650153811
2011-05-12,0.004760425568392179
2011-05-13,-0.007699361504028057
2011-05-16,-0.006341432824192306
2011-05-17,-0.00015008284662332283
2011-05-18,0.00893599080067431
2011-05-19,0.002381446265477649
2011-05-20,-0.007944093179602318
2011-05-23,-0.011601260585495377
2011-05-24,-0.0008333808151478328
2011-05-25,0.0033348780295279212
2011-05-26,0.004607542951123422
2011-05-27,0.003834552435797889
2011-05-31,0.010411355939028422
2011-06-01,-0.02246103146304368
2011-06-02,-0.001061771575859849
2011-06-03,-0.009944602474824094
2011-06-06,-0.01058120324216738
2011-06-07,-0.0006197917981396461
2011-06-08,-0.004187379192129526
2011-06-09,0.00763107009141839
2011-06-10,-0.013910114715102062
2011-06-13,0.0007834439067508914
2011-06-14,0.012686011428846067
2011-06-15,-0.017785447365539997
2011-06-16,0.002204315063656148
2011-06-17,0.0029842906120880475
2011-06-20,0.005115991871298631
2011-06-21,0.013703971351971767
2011-06-22,-0.006025279231394509
2011-06-23,-0.0028757004916362128
2011-06-24,-0.011613608384975604
2011-06-27,0.008911043315361855
2011-06-28,0.013053379277918165
2011-06-29,0.00856377203054004
2011-06-30,0.009562839161991299
2011-07-01,0.01477585571322293
2011-07-05,-0.0008214302818221331
2011-07-06,0.001195903726031844
2011-07-07,0.010375307755889684
2011-07-08,-0.007092092246545834
2011-07-11,-0.018080226147232925
2011-07-12,-0.00431953156575593
2011-07-13,0.0033488853893346437
2011-07-14,-0.006902806541028483
2011-07-15,0.005805176471721296
2011-07-18,-0.008200934644112312
2011-07-19,0.016230946194466078
2011-07-20,-0.0006027802711152663
2011-07-21,0.013871342683882348
2011-07-22,0.0006691709605441964
2011-07-25,-0.005572768789683713
2011-07-26,-0.00373631804940866
2011-07-27,-0.02047515663753441
2011-07-28,-0.0029095437409958347
2011-07-29,-0.006835174738557215
2011-08-01,-0.004252460758206178
2011-08-02,-0.02554715041746125
2011-08-03,0.005418485972065179
2011-08-04,-0.046841226200952435
2011-08-05,-0.0014969490845615496
2011-08-08,-0.06512338829336206
2011-08-09,0.046499476295975395
2011-08-10,-0.04417799537378342
2011-08-11,0.044883767450674794
2011-08-12,0.006733074613721746
2011-08-15,0.021165167659818573
2011-08-16,-0.008539317656654388
2011-08-17,0.0006689284466516732
2011-08-18,-0.04311868909832994
2011-08-19,-0.01633047487790984
2011-08-22,0.0007988024522964654
2011-08-23,0.03291082069666951
2011-08-24,0.014084429583351765
2011-08-25,-0.01524361220119741
2011-08-26,0.014533618259060077
2011-08-29,0.02873618508849729
2011-08-30,0.0026369329068087755
2011-08-31,0.0044375494344124355
2011-09-01,-0.01047278890974035
2011-09-02,-0.025549685129644062
2011-09-06,-0.007297736654171216
2011-09-07,0.028207636187405294
2011-09-08,-0.010391430931112389
2011-09-09,-0.026209737821516033
2011-09-12,0.006469664460308611
2011-09-13,0.009171519136879303
2011-09-14,0.013844156593968648
2011-09-15,0.017257477352965456
2011-09-16,0.005918257686226225
2011-09-19,-0.009957065081812488
2011-09-20,-0.00116390280144818
2011-09-21,-0.02945845346218634
2011-09-22,-0.03232408728723779
2011-09-23,0.006025289699100211
2011-09-26,0.023779935440464195
2011-09-27,0.011183895608542382
2011-09-28,-0.020419079988592825
2011-09-29,0.007903922380642525
2011-09-30,-0.02498944929144087
2011-10-03,-0.02845766803750094
2011-10-04,0.021923106413861637
2011-10-05,0.01851488975223159
2011-10-06,0.01809129008886834
2011-10-07,-0.006695651427651161
2011-10-10,0.03344583222441
2011-10-11,0.0010032294316042467
2011-10-12,0.008772243701894444
2011-10-13,-0.0019879102007772653
2011-10-14,0.017093921165514336
2011-10-17,-0.019090715723920182
2011-10-18,0.019545903869252257
2011-10-19,-0.011829112844121914
2011-10-20,0.0043753640641284175
2011-10-21,0.018987309649372897
2011-10-24,0.012261451019144332
2011-10-25,-0.0194439966534391
2011-10-26,0.01015815747469917
2011-10-27,0.03483520290019748
2011-10-28,-0.0002333137787635664
2011-10-31,-0.024105444026493617
2011-11-01,-0.027888705708334682
2011-11-02,0.01631162097853167
2011-11-03,0.01822743605117405
2011-11-04,-0.006098998131530697
2011-11-07,0.006216017565223275
2011-11-08,0.012830621221564531
2011-11-09,-0.03690985440282257
2011-11-10,0.009418935022184716
2011-11-11,0.01882244979291192
2011-11-14,-0.009474375187795592
2011-11-15,0.004941750049958893
2011-11-16,-0.015862829775657783
2011-11-17,-0.015877119625091418
2011-11-18,-0.0010644747252267495
2011-11-21,-0.019019136689549132
2011-11-22,-0.0039279163663018535
2011-11-23,-0.022065721290887907
2011-11-25,-0.001887580806377409
2011-11-28,0.028966835194843332
2011-11-29,0.0028405434481810765
2011-11-30,0.0411493470984412
2011-12-01,-0.00016012453642688662
2011-12-02,-0.0008801985674009583
2011-12-05,0.01089242752491515
2011-12-06,0.0003168176351877605
2011-12-07,0.0037225149744013475
2011-12-08,-0.0219366354720244
2011-12-09,0.016942446037476744
2011-12-12,-0.014597389695945595
2011-12-13,-0.009338916124851715
2011-12-14,-0.01064594529559948
2011-12-15,0.003614045683823841
2011-12-16,0.0014826879754028521
2011-12-19,-0.010692181478964558
2011-12-20,0.030260780798374354
2011-12-21,0.0019362467305501507
2011-12-22,0.00885894831823908
2011-12-23,0.008940615995660428
2011-12-27,0.0007910028644859679
2011-12-28,-0.013123195278646471
2011-12-29,0.010333989361805962
2011-12-30,-0.004916106257890296
2012-01-03,0.015936438634265748
2012-01-04,0.0015686146897957443
2012-01-05,0.0026620491127622437
2012-01-06,-0.002576710281465777
2012-01-09,0.0024269540148496027
2012-01-10,0.008670432940417916
2012-01-11,0.0005424434058507455
2012-01-12,0.0023991916607906116
2012-01-13,-0.00517321054375075
2012-01-17,0.0038807131797899963
2012-01-18,0.011056249539253882
2012-01-19,0.005276117328182339
2012-01-20,0.0037275071028446405
2012-01-23,-0.002576528589967819
2012-01-24,-0.0011400732337578656
2012-01-25,0.008367980437644418
2012-01-26,-0.005129783824649903
2012-01-27,-0.00045506609979106827
2012-01-30,-0.003414106290130059
2012-01-31,-0.000380175169712893
2012-02-01,0.008757070087191066
2012-02-02,0.0015853438151445243
2012-02-03,0.014018835311882638
2012-02-06,-0.000668813859091455
2012-02-07,0.00252854647549694
2012-02-08,0.002967627491252456
2012-02-09,0.00125756929778853
2012-02-10,-0.007387790161633823
2012-02-13,0.007442775827668724
2012-02-14,-0.0012559898035731099
2012-02-15,-0.004660196217119772
2012-02-16,0.011073273500062486
2012-02-17,0.0026459927691564467
2012-02-21,0.00043995399117946477
2012-02-22,-0.0032240540581431887
2012-02-23,0.004410611988433288
2012-02-24,0.0021955863162101963
2012-02-27,0.0016795169068382076
2012-02-28,0.002916634387825967
2012-02-29,-0.003925421591822409
2012-03-01,0.0051815224564981666
2012-03-02,-0.003049384572064384
2012-03-05,-0.004078329633982358
2012-03-06,-0.014625393875515758
2012-03-07,0.006976078392739504
2012-03-08,0.009948618602312553
2012-03-09,0.0038678273773353755
2012-03-12,7.263658704892428e-05
2012-03-13,0.01802608625046087
2012-03-14,-0.0010708739123850286
2012-03-15,0.005789266387560499
2012-03-16,0.0013846378835569162
2012-03-19,0.003920434592300959
2012-03-20,-0.002910926556143001
2012-03-21,-0.001637921451302482
2012-03-22,-0.007203476690521238
2012-03-23,0.0032327162081853267
2012-03-26,0.01403525753571655
2012-03-27,-0.0031068268841903945
2012-03-28,-0.004959035325270311
2012-03-29,-0.0017085367470012214
2012-03-30,0.00413585749028611
2012-04-02,0.0073147838255123165
2012-04-03,-0.0040888447463414135
2012-04-04,-0.00991072623742495
2012-04-05,-0.0005009299270097856
2012-04-09,-0.011230754823650213
2012-04-10,-0.016785056427479406
2012-04-11,0.008094161647624665
2012-04-12,0.01306575465817339
2012-04-13,-0.011888287338343462
2012-04-16,-0.0006560994980298052
2012-04-17,0.014812012939851016
2012-04-18,-0.003379410777733738
2012-04-19,-0.006420965831966052
2012-04-20,0.0016699895595728709
2012-04-23,-0.008408920385075347
2012-04-24,0.0038016315087112673
2012-04-25,0.013691470383581317
2012-04-26,0.006969100137891093
2012-04-27,0.001641332238189408
2012-04-30,-0.0037041447354425605
2012-05-01,0.006219682910839852
2012-05-02,-0.0029835491743720466
2012-05-03,-0.007626280534371088
2012-05-04,-0.01615785283026172
2012-05-07,0.0007301692618133515
2012-05-08,-0.004011869112151345
2012-05-09,-0.005931617528267874
2012-05-10,0.0020627509189152793
2012-05-11,-0.0030144351263390323
2012-05-14,-0.011061225517143947
2012-05-15,-0.005741421778632572
2012-05-16,-0.003824797595309626
2012-05-17,-0.014831000776087455
2012-05-18,-0.00855869945115395
2012-05-21,0.01718825780346278
2012-05-22,0.0017424577751208314
2012-05-23,0.0005295151712441104
2012-05-24,0.0019659182673292808
2012-05-25,-0.003244614996377071
2012-05-29,0.01211209112645184
2012-05-30,-0.014510167524930173
2012-05-31,-0.0022010099756010204
2012-06-01,-0.02517674874940501
2012-06-04,-0.00046812338512758345
2012-06-05,0.0075721321072905745
2012-06-06,0.022468595152153048
2012-06-07,0.0006064141021369096
2012-06-08,0.007951378218084892
2012-06-11,-0.012697321041858722
2012-06-12,0.011490831339189045
2012-06-13,-0.006394682845470845
2012-06-14,0.010600281486688568
2012-06-15,0.0102271828201288
2012-06-18,0.001938227842275042
2012-06-19,0.009673037910565174
2012-06-20,-0.0016216329575873267
2012-06-21,-0.022438466764939657
2012-06-22,0.007701647440470083
2012-06-25,-0.01603500238715061
2012-06-26,0.005025987227026851
2012-06-27,0.009016256481768403
2012-06-28,-0.0028534343135654394
2012-06-29,0.024926647443070937
2012-07-02,0.003012586205527912
2012-07-03,0.006592702552236762
2012-07-05,-0.004511814395135261
2012-07-06,-0.009503535025601084
2012-07-09,-0.0012546890639558717
2012-07-10,-0.008720286139334621
2012-07-11,0.00014893955182926355
2012-07-12,-0.004844740157162075
2012-07-13,0.016777573734624296
2012-07-16,-0.0023573285722477966
2012-07-17,0.006867521604047244
2012-07-18,0.007406527014311992
2012-07-19,0.002620754572819628
2012-07-20,-0.009148279368283996
2012-07-23,-0.01011168840349208
2012-07-24,-0.008587737811847185
2012-07-25,0.0002244439807344012
2012-07-26,0.016497251646279354
2012-07-27,0.018432776855971333
2012-07-30,0.0
2012-07-31,-0.006994219713493344
2012-08-01,-0.0008715212616932089
2012-08-02,-0.006904422321935999
2012-08-03,0.019832855165123897
2012-08-06,0.001937481922858142
2012-08-07,0.0050142247387812144
2012-08-08,0.0012111569714985393
2012-08-09,0.0008542071038857291
2012-08-10,0.0016358786807013637
2012-08-13,-0.0004972089106906052
2012-08-14,0.0001419932980808447
2012-08-15,0.001136401789464614
2012-08-16,0.007378671874652465
2012-08-17,0.0013379574723426657
2012-08-20,7.042828334724582e-05
2012-08-21,-0.003024132200454055
2012-08-22,0.0004234133279654717
2012-08-23,-0.008179057284419144
2012-08-24,0.006042517983529283
2012-08-27,0.0002118761489833254
2012-08-28,-0.00098902301006909
2012-08-29,0.0007779611645717388
2012-08-30,-0.0072080156810164775
2012-08-31,0.004769071220753318
2012-09-04,-0.0009209531605518517
2012-09-05,-0.0008511415475138673
2012-09-06,0.020296784766656195
2012-09-07,0.0038955347694393794
2012-09-10,-0.005682069968244052
2012-09-11,0.0027876626534273363
2012-09-12,0.0033355606602933907
2012-09-13,0.01523608733086923
2012-09-14,0.004434723169046251
2012-09-17,-0.003396006990796341
2012-09-18,-0.000818152963639962
2012-09-19,0.0005457064697929059
2012-09-20,6.825830388890175e-05
2012-09-21,-0.0004180042594745803
2012-09-24,-0.0015085232352178846
2012-09-25,-0.010642025102298058
2012-09-26,-0.005620970359371591
2012-09-27,0.009421776180899677
2012-09-28,-0.004632121134923395
2012-10-01,0.002639296734960883
2012-10-02,0.0010394718097863631
2012-10-03,0.00408284720736396
2012-10-04,0.007167829658823122
2012-10-05,6.855469177091678e-05
2012-10-08,-0.003421721457086524
2012-10-09,-0.00988717027255015
2012-10-10,-0.006379667790932464
2012-10-11,0.0005579399659008111
2012-10-12,-0.0032784372470096024
2012-10-15,0.008328349919901612
2012-10-16,0.010132944320054627
2012-10-17,0.004534974415236093
2012-10-18,-0.0025989738916605276
2012-10-19,-0.016664456715613563
2012-10-22,0.0001394616605909782
2012-10-23,-0.013876574504329442
2012-10-24,-0.0028280884551159513
2012-10-25,0.0029068078188971835
2012-10-26,-0.000565306428040202
2012-10-31,0.0
2012-11-01,0.010470329845192028
2012-11-02,-0.008891278498598387
2012-11-05,0.00204833551217809
2012-11-06,0.007825304254626575
2012-11-07,-0.022663630896897824
2012-11-08,-0.012024137281198888
2012-11-09,0.0008691310885751147
2012-11-12,0.0007963531387920053
2012-11-13,-0.003471851857660746
2012-11-14,-0.013498521160761556
2012-11-15,-0.001691687126828545
2012-11-16,0.004936932956652651
2012-11-19,0.020239251152210702
2012-11-20,0.00043105752203986825
2012-11-21,0.0018681222090279892
2012-11-23,0.013624841244561425
2012-11-26,-0.0021221843516381345
2012-11-27,-0.005104659291629621
2012-11-28,0.008052156547046607
2012-11-29,0.004665704972406148
2012-11-30,0.00021099439463845293
2012-12-03,-0.004924076604847616
2012-12-04,-0.0014139474933857477
2012-12-05,0.0017699539481814686
2012-12-06,0.0033921934251448516
2012-12-07,0.0030282707767579353
2012-12-10,0.0004220728466468593
2012-12-11,0.006807902633366947
2012-12-12,0.00048787885619461235
2012-12-13,-0.006132120005809205
2012-12-14,-0.003715428304935542
2012-12-17,0.011751911371257862
2012-12-18,0.011129449952882453
2012-12-19,-0.00742960784040636
2012-12-20,0.005752290721412923
2012-12-21,-0.0090773521910954
2012-12-24,-0.0030813718931212986
2012-12-26,-0.004214858309274927
2012-12-27,-0.0013401864914740491
2012-12-28,-0.010808639858018054
2012-12-31,0.016996823259615823
2013-01-02,0.02563021429042167
2013-01-03,-0.002259777987136058
2013-01-04,0.004392032529351164
2013-01-07,-0.0027332528051838834
2013-01-08,-0.0028771022944755753
2013-01-09,0.0025423133545883214
2013-01-10,0.007949297298730285
2013-01-11,-6.782657231318989e-05
2013-01-14,-0.0006798018137680328
2013-01-15,0.0006802642586447583
2013-01-16,-0.00013592149102115147
2013-01-17,0.006460193855059915
2013-01-18,0.0022295778950407463
2013-01-22,0.0053938891225291385
2013-01-23,0.0016094853512298446
2013-01-24,0.00026733809715229206
2013-01-25,0.005622356628598668
2013-01-28,-0.0011979732810928345
2013-01-29,0.003931050710205053
2013-01-30,-0.00391565805980798
2013-01-31,-0.0024654224360489696
2013-02-01,0.010287109159069052
2013-02-04,-0.011240319747274574
2013-02-05,0.010096964449851642
2013-02-06,0.0007289432480213076
2013-02-07,-0.001323131023063695
2013-02-08,0.0055643109028342685
2013-02-11,-0.00019778041540796654
2013-02-12,0.0016475335431564986
2013-02-13,0.0008544082564718725
2013-02-14,0.0009202472813096829
2013-02-15,-0.0011811755934924006
2013-02-19,0.007494198009941
2013-02-20,-0.012463698373351373
2013-02-21,-0.006078688835046919
2013-02-22,0.009772551077397829
2013-02-25,-0.019026924610438423
2013-02-26,0.006845531242959835
2013-02-27,0.012598548020579692
2013-02-28,-0.001974804170741251
2013-03-01,0.0032982928214335683
2013-03-04,0.005324613905357767
2013-03-05,0.008958616029031363
2013-03-06,0.0013616882315676815
2013-03-07,0.0018121903519565663
2013-03-08,0.004263948153995445
2013-03-11,0.003795551444525369
2013-03-12,-0.002243133217369242
2013-03-13,0.0014131200753630946
2013-03-14,0.005323946280525682
2013-03-15,-0.0013203663978758051
2013-03-18,-0.005518732822632821
2013-03-19,-0.002323214936740481
2013-03-20,0.006985567728845288
2013-03-21,-0.008542628482605674
2013-03-22,0.00803316556807765
2013-03-25,-0.004177340612618541
2013-03-26,0.008003189766691676
2013-03-27,0.0
2013-03-28,0.003072855449529621
2013-04-01,-0.003957541213060245
2013-04-02,0.004934379692049573
2013-04-03,-0.010139201399671949
2013-04-04,0.004058663474668656
2013-04-05,-0.0044911738540683865
2013-04-08,0.006766939265549388
2013-04-09,0.0034569168821811935
2013-04-10,0.012248728266425868
2013-04-11,0.0032775359682715166
2013-04-12,-0.0024500471286670322
2013-04-15,-0.023173718603428983
2013-04-16,0.014762552392087791
2013-04-17,-0.01461172839666125
2013-04-18,-0.006253272233498364
2013-04-19,0.008693394959600864
2013-04-22,0.004437601773210398
2013-04-23,0.010309569531586682
2013-04-24,0.0006337372975231403
2013-04-25,0.004053746493550392
2013-04-26,-0.001765953557174793
2013-04-29,0.006698408675344325
